start_month,tr_end_month,model,r2,ann_ret,sharpe,ic_mean,ic_std,t_stat
2018-07,2019-01,Ridge_all,-0.08190019164263052,0.040058878707586607,2.282682544851008,0.047661565842406696,0.049607506862688305,1.6641080922659393
2018-07,2019-01,Ridge_pca,-0.0904030468778827,0.030517023921003063,1.411147364566681,0.04374196555967893,0.056757324970041045,1.3348639459714324
2018-07,2019-01,Ridge_sel,-0.015123520261388412,0.016258802093862802,0.6374710289552525,0.014600696284213238,0.0708621634281638,0.3568780088936489
2018-07,2019-01,XGB_all,-0.05903737773318252,-0.022076844421035323,-0.44750856997419924,-0.015655939607467386,0.12538301139922686,-0.21627238441435825
2018-07,2019-01,XGB_pca,-0.7246367536360856,-0.02903369118709416,-0.7084018465478872,-0.02175655940778201,0.09685986160249567,-0.38905141581575564
2018-07,2019-01,XGB_sel,-0.20059504470281175,-0.023422099275649637,-0.6233642328456894,-0.014363638278608279,0.09718696627650696,-0.2559864993553627
2018-10,2019-04,Ridge_all,0.014370177004583429,0.012821088417841832,0.4133950616207061,0.022189291031088448,0.094066680579422,0.4085716559045369
2018-10,2019-04,Ridge_pca,-0.0013081328788482338,-0.017349822747827884,-0.3984103369250716,0.002846793608654317,0.13020725841120634,0.03786878879885284
2018-10,2019-04,Ridge_sel,0.004073613622021188,-0.004430591522494892,-0.0992671715138323,0.018151155868170506,0.1301852390663156,0.2414922337221241
2018-10,2019-04,XGB_all,0.009210105565039761,0.06707507236058004,2.006668410582389,0.06379867979085801,0.09050122084826341,1.2210062341463344
2018-10,2019-04,XGB_pca,-0.03152351869703396,0.029039041745304896,0.7334616749921672,0.03872885423148032,0.11740507635656468,0.571358116101613
2018-10,2019-04,XGB_sel,0.0010992794816347962,0.0911395892283491,3.8542887355856297,0.0787783564426364,0.0765751139341377,1.7818859011137265
2019-01,2019-07,Ridge_all,0.009124097118335728,0.0820960988861856,8.212231630108633,0.08103511878049637,0.016318557511467616,8.601063104172347
2019-01,2019-07,Ridge_pca,0.007780727955585265,0.08531154640373753,3.052377530667315,0.06409199072727924,0.06129052083479064,1.8112194640523842
2019-01,2019-07,Ridge_sel,0.004387465446760164,0.08595065033281962,4.3624067272998035,0.08533474257992206,0.053447681534895854,2.7653979659105574
2019-01,2019-07,XGB_all,-0.06718829148279881,-0.0255657151037845,-1.436079153107604,0.003692876302671506,0.04279695212010445,0.14945572208842942
2019-01,2019-07,XGB_pca,-0.07136456755045484,-0.028293128930865892,-1.2068699852943348,-0.0067056073288719155,0.05445141721128739,-0.21329936269876898
2019-01,2019-07,XGB_sel,-0.08753898115359826,-0.020506968906723884,-0.9837459332521944,0.004966321745751269,0.05323369913541783,0.16158789883253236
2019-04,2019-10,Ridge_all,0.005256467578129254,0.09564396351374857,2.3927423670963974,0.1112844009408297,0.08649365603696313,2.2284898725637268
2019-04,2019-10,Ridge_pca,0.004636306138272928,0.059626362521409834,1.6198213870747433,0.0798166771648267,0.08087786427854277,1.709324811850649
2019-04,2019-10,Ridge_sel,0.002639611731604097,0.034267619895559265,0.6855594578516371,0.09434542193251232,0.11084588914355724,1.4742185345006316
2019-04,2019-10,XGB_all,-0.0011519450364663175,0.04922613405826992,1.25768511778537,0.0808011648727196,0.08542296785383979,1.6383383343664653
2019-04,2019-10,XGB_pca,-0.023223687636455992,0.0325064305470464,1.0153371980332417,0.0715628936846086,0.07210660039883546,1.7189905932715954
2019-04,2019-10,XGB_sel,-0.00514479575399629,0.04906571590998085,1.297856107442367,0.0749422975641769,0.08412691817164905,1.5429528364780143
2019-07,2020-01,Ridge_all,0.019418439182771863,0.06265963054028487,1.5088470961245681,0.05666441054052749,0.05087101729930415,1.9293036240986976
2019-07,2020-01,Ridge_pca,-0.010228057065241103,0.02406929253410038,0.2939786784900778,0.013783802272196577,0.120017813150241,0.19892252016824777
2019-07,2020-01,Ridge_sel,0.0003234219871814936,0.0033860464994241446,0.03686330788049695,0.019706339551034718,0.12530033660350398,0.27240454621924526
2019-07,2020-01,XGB_all,0.004941010573208393,0.01093530260087245,0.5028896910358452,0.019291411565809945,0.03204395979129983,1.0427458154150087
2019-07,2020-01,XGB_pca,-0.0179522337590432,0.0026345587915694094,0.1584309458377944,0.01387754054007669,0.03731192256460522,0.6442070964821104
2019-07,2020-01,XGB_sel,0.006353462807468957,-0.02286642673075084,-0.790592383144872,0.00933072148871524,0.04248234694083687,0.3804235136122906
2019-10,2020-04,Ridge_all,0.012633269919526735,0.0024878737660723182,0.08437667435336045,-0.003480107221249746,0.07042995779177702,-0.08558463915046766
2019-10,2020-04,Ridge_pca,-0.014985235170319244,0.049499954389781414,2.291710422479452,-0.014877697473480217,0.05497582865045616,-0.4687319601410508
2019-10,2020-04,Ridge_sel,0.01979822083374594,0.07839940909739618,2.867384324299855,-0.014815273993600104,0.06292586081201978,-0.4077942987800597
2019-10,2020-04,XGB_all,0.03277217975110458,-0.06281245750249259,-2.656531926319395,-0.02250768451384531,0.044657261011213784,-0.8729700894311898
2019-10,2020-04,XGB_pca,0.01608188360081164,-0.021054786951882207,-1.3574563308194352,-0.007403267857542559,0.04205606915349836,-0.30489858727652047
2019-10,2020-04,XGB_sel,0.012291366163123318,-0.01963622992756979,-1.2435331388791138,-0.004384792471185342,0.023861952216736825,-0.31827585906452266
2020-01,2020-07,Ridge_all,-0.2049230893768259,0.011027529237885303,0.21611375005154584,-0.028090687822384334,0.09038350928024519,-0.5383116778201956
2020-01,2020-07,Ridge_pca,-0.1610416137656765,0.0248836399883905,0.6464842612543777,-0.02581003044635936,0.06609680920672392,-0.6763455696957659
2020-01,2020-07,Ridge_sel,-0.05190539343467404,0.001403393882733174,0.030681776373259063,-0.06557990520121766,0.07813655636023703,-1.4537078808589934
2020-01,2020-07,XGB_all,-0.07632563989799279,-0.00022412913126850648,-0.004829510278145656,-0.04376553537518366,0.09381614678790932,-0.8080072939005045
2020-01,2020-07,XGB_pca,-0.10442552338097055,-0.004537964766394786,-0.10561464741384553,-0.04452221430515863,0.08420585218159736,-0.9157883358949908
2020-01,2020-07,XGB_sel,-0.09878577528626464,-0.0029589693877849557,-0.07451715473365038,-0.05278570875222294,0.07322732875042795,-1.248543829640228
2020-04,2020-10,Ridge_all,-0.02065922556754285,0.07581787425344151,1.4284291194322987,-0.03896514670999184,0.09110816131782239,-0.7407636467456509
2020-04,2020-10,Ridge_pca,-0.009192634897010388,0.12193670588246153,3.343564060630719,0.003001144765772406,0.07232434747325481,0.07187254910401299
2020-04,2020-10,Ridge_sel,-0.0015155755117775005,0.21755189254258706,4.703412609790732,-0.007660307400910199,0.07380904109998893,-0.1797617395137023
2020-04,2020-10,XGB_all,-0.022024459505153304,0.27782146895388693,15.678940181596872,0.05732128800568026,0.029366759047664177,3.3808083152786197
2020-04,2020-10,XGB_pca,-0.01766406074188054,0.22083302732522936,16.586573099780434,0.04766346919586356,0.01568250507480835,5.264181322972641
2020-04,2020-10,XGB_sel,-0.020830194539802616,0.2673042011349381,26.80310748696215,0.05452074400257385,0.014360694877832385,6.575775022188049
2020-07,2021-01,Ridge_all,-0.006674783805606932,0.0512433777256434,0.5800547033796302,-0.019786471883254293,0.15205365902448056,-0.22538868728447922
2020-07,2021-01,Ridge_pca,-0.0011722300492171822,0.06404378190573085,0.6517142641002399,-0.003896540977949413,0.167993295830273,-0.0401742635872872
2020-07,2021-01,Ridge_sel,-8.513201579574137e-05,0.02423517061303982,0.2481333195056715,-0.04888942145656533,0.1667675117189174,-0.5077665370347643
2020-07,2021-01,XGB_all,-0.023357817282514404,0.08811232710369826,0.9269160790601009,0.02301653153589157,0.16410262430655242,0.24293214202171495
2020-07,2021-01,XGB_pca,-0.028700569684199984,0.09306408761618154,1.0137615059333964,0.027500556076685504,0.15356747668915793,0.310172188722166
2020-07,2021-01,XGB_sel,-0.047193069655472764,0.09890264412375427,1.037088736100219,0.02693106782080808,0.1704094345911647,0.27372884535197745
2020-10,2021-04,Ridge_all,0.01516538649875443,-0.06499764403306904,-1.3022021567815785,-0.06329920825256603,0.10285434224568069,-1.0659486257803734
2020-10,2021-04,Ridge_pca,-0.01252282230523849,-0.06001124942682293,-1.2906476803490905,-0.06477640295405501,0.10035497313772195,-1.11799164047412
2020-10,2021-04,Ridge_sel,0.010345699199317493,-0.054145046179710776,-0.9134946886160598,-0.07353240716977015,0.12943621835176913,-0.9839739359099029
2020-10,2021-04,XGB_all,-0.004689175554908109,0.052852002985764895,1.0920720504381596,-0.004358525462672551,0.13358795103995647,-0.05651099136308727
2020-10,2021-04,XGB_pca,-0.09568374677341773,0.0529222028024223,1.1008849588947192,-0.003205799373258831,0.13094296845178602,-0.04240477712555647
2020-10,2021-04,XGB_sel,0.0015240743880539087,0.06512628806121187,1.4469884782505533,0.007254541186322026,0.12382704495862984,0.1014740675149661
2021-01,2021-07,Ridge_all,-0.004458783583798587,0.058282972387006665,1.128321496200408,0.04972166332194624,0.08997875168934044,0.9571198254426027
2021-01,2021-07,Ridge_pca,-0.011328106615122291,0.04434629749312866,0.7720701114210913,0.04446704795606116,0.10633917961661767,0.7242785453129817
2021-01,2021-07,Ridge_sel,0.0010101525184657012,0.0685600568266511,1.2478588574392369,0.07244705995182582,0.10092088838126873,1.243369838575863
2021-01,2021-07,XGB_all,0.0015308104555907809,0.06776068118033665,1.5410577061200246,0.054155763944726425,0.09373720263333826,1.000675634005021
2021-01,2021-07,XGB_pca,-0.004027553838071407,0.07890310774837318,1.7468989588289212,0.05811962700442296,0.08619904815345322,1.167833625139397
2021-01,2021-07,XGB_sel,-0.0001363064787820445,0.06405511840382859,1.5023253349727936,0.04934544887073456,0.08777678452251864,0.9737064877841133
2021-04,2021-10,Ridge_all,0.04112569779160369,0.3440404457578529,7.031689040943171,0.1920627411411641,0.09624265689581903,3.4564966993538704
2021-04,2021-10,Ridge_pca,0.0407690950314773,0.3564117497165109,6.825223239223817,0.1931316578630368,0.10184841667538623,3.2844285153195822
2021-04,2021-10,Ridge_sel,0.022751439937941487,0.42746121692946004,6.583086999417988,0.2532232091860195,0.12912555116840546,3.3966589880713216
2021-04,2021-10,XGB_all,0.043629922443727875,0.2865654311291662,12.126696669641449,0.16776759302762825,0.04127777033859557,7.039672748886102
2021-04,2021-10,XGB_pca,-0.07092179578626712,0.2874477526545084,8.532593952869828,0.15872911004309298,0.03900760659837291,7.04803260721708
2021-04,2021-10,XGB_sel,0.03497241719527233,0.2702365551630985,8.975565979668279,0.1611993883115606,0.05250521312487164,5.3176725526400785
2021-07,2022-01,Ridge_all,0.01421669149581295,0.16939907524717937,1.8344698953267866,0.1262361254023492,0.2016892845032387,1.0840803143609443
2021-07,2022-01,Ridge_pca,0.021337776334115266,0.18546912415624986,2.0009832385082507,0.13248956754002605,0.20239095778225963,1.1338385121880585
2021-07,2022-01,Ridge_sel,0.01880520977773792,0.17856273204734727,1.8660731660704222,0.13395595536749624,0.20978036134272895,1.1060068692220038
2021-07,2022-01,XGB_all,-0.024101502784362516,0.17059435600967782,2.0390382366614377,0.11755318591172463,0.18132726866339702,1.1228762893277817
2021-07,2022-01,XGB_pca,-0.04043989820160587,0.16156171220078136,2.2280532532323516,0.10371940559633612,0.15713754925644152,1.1432485810919801
2021-07,2022-01,XGB_sel,-0.054153963805622984,0.15496833117122644,1.8413137513288402,0.10560860942065614,0.1813629919822226,1.0085821546834846
2021-10,2022-04,Ridge_all,-0.01900692860965436,0.09006311695530922,1.3106023947053493,0.0744757806590043,0.14415459729160426,0.8948437195784378
2021-10,2022-04,Ridge_pca,-0.01959339057813314,0.08033420366279037,1.0650828263111718,0.06395826833538207,0.15863809819030442,0.6983125212968293
2021-10,2022-04,Ridge_sel,0.0005410244739820769,0.09922655861581467,1.0642740219710105,0.08314089604604184,0.2080066945780858,0.6923058723212757
2021-10,2022-04,XGB_all,-0.049081680657029114,0.013007895982325136,0.3428945953365807,0.023289445856835057,0.0680989298471143,0.5923515038301611
2021-10,2022-04,XGB_pca,-0.05709283911075658,0.019323475363423413,0.5581130729042985,0.022774483290008602,0.05745996794410268,0.6865051197521915
2021-10,2022-04,XGB_sel,-0.062278605650763375,0.018569429635538502,0.5437272142984443,0.026133022311802766,0.06835723634215629,0.6621643123898366
2022-01,2022-07,Ridge_all,3.3485203100536154e-05,0.05757507288530976,2.5434695488990045,0.05824760430719452,0.05074448096595013,1.9881533549811072
2022-01,2022-07,Ridge_pca,-7.766131212028071e-05,0.049958980994932276,1.8051311250500552,0.05089240528527624,0.06585566184720977,1.3385065034802326
2022-01,2022-07,Ridge_sel,0.005757977978401829,0.0762897955495056,4.286404287247769,0.08156318168760433,0.01552639189107995,9.098802587294214
2022-01,2022-07,XGB_all,-0.04149758939961634,0.027355080230184608,1.920950477697751,0.031553365433934936,0.04670539678153381,1.1701438344908996
2022-01,2022-07,XGB_pca,-0.05802206604711202,0.021752536402254132,1.9704089986800024,0.029204714828945832,0.041655930908947626,1.2143300797877266
2022-01,2022-07,XGB_sel,-0.043447693816179855,0.03999075410490684,2.5823954785230616,0.04414056466109569,0.04557070711508913,1.6776939729004576
2022-04,2022-10,Ridge_all,-0.05529280806072179,0.06597719177278015,2.4928414365403033,0.03011658144560968,0.046094908028990945,1.1316531791597113
2022-04,2022-10,Ridge_pca,-0.031644025265104014,0.07010351333088373,1.3657928352417317,0.04274365473007383,0.1210372120808466,0.6116646312393467
2022-04,2022-10,Ridge_sel,-0.011476844497879002,0.07210251472041856,6.3741677480365535,0.05221541327851962,0.04425653572340631,2.0435342996982704
2022-04,2022-10,XGB_all,-0.018736799730900255,0.009244519255142747,0.2277650948677875,-0.0008673028274304509,0.09227165259763383,-0.01628032575950856
2022-04,2022-10,XGB_pca,0.017924159278333684,0.04457032141905244,0.9317675058663903,0.0351063999942802,0.0770433855807775,0.789244501686337
2022-04,2022-10,XGB_sel,0.0005909095669891506,0.05398525004643835,0.9393103311567822,0.02651476725338628,0.1299507810635489,0.35340244712550195
2022-07,2023-01,Ridge_all,-0.019218646039616427,-0.037666140491529526,-1.1183533198322324,-0.006373349557938307,0.07715979730555246,-0.1430662810716251
2022-07,2023-01,Ridge_pca,-0.01826817364092781,-0.03885672939401395,-1.2743401235137486,-0.01373393467347677,0.07399312395317591,-0.32148761089404754
2022-07,2023-01,Ridge_sel,-0.0021229082728848603,-0.03201216817033585,-0.9645953165173868,0.006515777114539348,0.07211434402322348,0.15649670209219804
2022-07,2023-01,XGB_all,-0.05382427046608629,0.013986652486487696,0.9037565728843951,-0.006917837364969044,0.034315287452510064,-0.349175154403328
2022-07,2023-01,XGB_pca,-0.034713348036610636,-0.037213986452252996,-1.9011252198539612,-0.023854615772595414,0.04231192724381765,-0.9764954991315409
2022-07,2023-01,XGB_sel,-0.06350115863982353,-0.02289007044868791,-0.9729031052185138,-0.02773493349765988,0.05723140490048822,-0.8393698188261862
2022-10,2023-04,Ridge_all,-0.02736926525518313,0.017295268234223827,0.767842724906774,0.04342281586443239,0.03792818896480133,1.982971645566909
2022-10,2023-04,Ridge_pca,-0.03110215206213396,-0.0188472220823954,-2.0936777862865976,0.020487914502142764,0.00905601216199131,3.9185138252989615
2022-10,2023-04,Ridge_sel,-0.005465541193735213,-0.032139283516301895,-3.55899729086284,0.024997709877536935,0.012359542219386736,3.5031478360780826
2022-10,2023-04,XGB_all,-0.0248162920988384,0.03232341833374418,2.0315451449481503,0.037153511924283726,0.023083727170127705,2.787754761534011
2022-10,2023-04,XGB_pca,-0.03798303631586353,0.031507770709213366,2.8000233028430075,0.03630522012928821,0.017809218068450868,3.530895382503973
2022-10,2023-04,XGB_sel,-0.03252807932591639,0.023898409679019433,1.325572457087115,0.03178853903170511,0.028694283728678334,1.9188269420459811
2023-01,2023-07,Ridge_all,-0.024754884040651293,0.19822463821966074,7.241066629558674,0.1134759676113382,0.057095208661011206,3.4424279366036226
2023-01,2023-07,Ridge_pca,-0.003634197537224715,0.2493911497646389,19.913845828212793,0.14414163416134834,0.033013040340121605,7.562485347647367
2023-01,2023-07,Ridge_sel,0.004055874989939423,0.2841952248103933,40.26863110820642,0.18442710889412528,0.012621943198232682,25.308077994075457
2023-01,2023-07,XGB_all,-0.014639364458131077,0.12693985803662797,7.357762608526559,0.05093506200880022,0.0363761682869311,2.4252723538671583
2023-01,2023-07,XGB_pca,0.0050587270916525595,0.1080785583945651,9.323498569241412,0.04000106932405382,0.025822011332270228,2.683132755803602
2023-01,2023-07,XGB_sel,-0.040104160476996054,0.12603695574366444,6.94132559534714,0.0464870485080501,0.03872185752624925,2.0793922361622053
2023-04,2023-10,Ridge_all,-0.00607467907584569,0.010908449270275955,0.1892003300197767,0.04319678742825128,0.11380957670460633,0.6574054022156427
2023-04,2023-10,Ridge_pca,-0.004930518236043513,0.0035742757894610816,0.06306750800866832,0.040153535774855385,0.10710557695168595,0.6493402682192387
2023-04,2023-10,Ridge_sel,-0.0015185319721973123,-0.02877359635100435,-0.43058054922433125,0.03783331545255327,0.13542965325050813,0.4838617172074692
2023-04,2023-10,XGB_all,-0.08453616173163447,0.05151678789804183,1.2258905925803276,0.03613526370507448,0.09287117371560742,0.6739239979215464
2023-04,2023-10,XGB_pca,-0.0907974217123142,0.024052570769493783,0.5558778434971696,0.026941641273794534,0.09725336112523426,0.4798218898102316
2023-04,2023-10,XGB_sel,-0.10661987421987917,0.036525045666763276,0.7981352477704727,0.030834714739385375,0.09975563579752005,0.5353812056685435
2023-07,2024-01,Ridge_all,-0.011364015064099009,0.09823145517331944,1.2588174196076736,0.08537459816712191,0.13210540630671117,1.119357230225026
2023-07,2024-01,Ridge_pca,-0.012010047237912103,0.0831964604352532,1.4005455116549728,0.07720796428364403,0.09854320243677651,1.3570506496785726
2023-07,2024-01,Ridge_sel,-9.911771142023795e-05,0.08085871887799334,1.1456326450759642,0.09768305381608096,0.11630080402557966,1.454779385796201
2023-07,2024-01,XGB_all,-0.010975899747350804,0.09388451687871141,1.4191045091660168,0.0753996659655296,0.1075049415853662,1.21479115657504
2023-07,2024-01,XGB_pca,-0.023288353943872853,0.0761684566055387,1.2453153720253223,0.06705404904394233,0.09971018904758333,1.1647858750112188
2023-07,2024-01,XGB_sel,-0.02106696129403063,0.07684043301821367,1.198313053693178,0.06215655398970039,0.10080392606212192,1.0679971876017311
2023-10,2024-04,Ridge_all,0.0029019340135908456,0.1381206183550518,4.892860274449644,0.08453981484104185,0.06441091865946855,2.273329702705998
2023-10,2024-04,Ridge_pca,-0.0010485591037561193,0.07996525410033054,4.344342115767581,0.04576642328825211,0.0336562074346776,2.3552793513591403
2023-10,2024-04,Ridge_sel,0.0024533364522535406,0.15070519808640329,5.997472730341645,0.09920495577835264,0.052384235227382496,3.2801476059521018
2023-10,2024-04,XGB_all,-0.012335736358615401,0.12506633005880619,8.137030240458149,0.06341484410158836,0.017154728263352664,6.402767228476299
2023-10,2024-04,XGB_pca,-0.023076504095595807,0.08192325735079485,3.9189509480836016,0.03547047853054868,0.0450221464139843,1.3645877835048876
2023-10,2024-04,XGB_sel,-0.019702440391676346,0.12655690259808464,7.5340699198640175,0.06499943727340846,0.021547491190991388,5.224846216342732
2024-01,2024-07,Ridge_all,-0.003261434268856833,0.05828071233312332,2.1263547285588382,0.04947735281144947,0.07512490368690056,1.1407307655342027
2024-01,2024-07,Ridge_pca,0.0017984804474785454,0.03688207109416135,1.7897895202136136,0.031227799678203282,0.04744374063442005,1.1400478741339088
2024-01,2024-07,Ridge_sel,0.0032215443717512615,0.08089434284178221,2.7456676971726885,0.09307431728122112,0.054765728474144966,2.943619137413069
2024-01,2024-07,XGB_all,-0.04471035949437141,0.03196877967435269,1.0442772875121857,0.02482774211976257,0.053319545163912595,0.8065130836440734
2024-01,2024-07,XGB_pca,-0.06822258747253329,0.018734122776160753,0.6919206269033785,0.01451951253657042,0.0510443035073703,0.4926805086260415
2024-01,2024-07,XGB_sel,-0.06675787433694746,0.0369520620838487,1.284410682085512,0.02602786288503754,0.054079250401617165,0.8336206695641102
2024-03,2024-09,Ridge_all,-0.0008975764866463454,-0.11557561948833459,-1.8461699177057413,0.04840965014677657,0.045690110557957735,1.835144905690047
2024-03,2024-09,Ridge_pca,-0.0006069924174276764,-0.11239322184309417,-1.8430672309851668,0.031708223875370846,0.08139501928767037,0.6747372904453637
2024-03,2024-09,Ridge_sel,-0.0003055176472319676,-0.1011553351364298,-1.697067838068712,0.07607568725887355,0.04622067376269001,2.850822907290751
2024-03,2024-09,XGB_all,-0.0006067108437508573,0.061479065814283876,2.023827130139336,0.04853287545898233,0.02337274578706657,3.596556728858357
2024-03,2024-09,XGB_pca,-0.001245048389160619,0.0833880591590116,2.3701564785516123,0.045531144006607877,0.054677192762882194,1.4423245006044996
2024-03,2024-09,XGB_sel,-0.0009408302943658686,0.06108396011446276,1.9812113127451945,0.04863791901844163,0.02627462584110438,3.206262476345907
